Age,Gender,Income_Level,Product_Category,Ad_Interaction,Discount_Offered in(%),TPP in Past,Purchase
30,Female,High,Designer items,Yes,16,7,Yes
44,Female,Medium,Designer items,No,12,13,Yes
25,Male,High,Electronics,No,7,14,Yes
30,Male,Low,Beauty Products,No,6,4,Yes
45,Female,Medium,Car,No,24,15,No
19,Female,Low,Designer items,Yes,21,17,No
34,Male,High,Electronics,No,29,6,Yes
30,Female,Medium,Groceries,Yes,17,13,Yes
47,Female,Medium,Groceries,No,17,12,No
38,Male,Low,Electronics,Yes,29,15,No
34,Female,High,Beauty Products,Yes,7,18,Yes
32,Male,Low,Beauty Products,No,8,19,Yes
27,Male,Medium,Groceries,No,11,19,Yes
47,Female,Medium,Designer items,No,0,19,Yes
26,Female,High,Electronics,Yes,21,14,Yes
18,Female,High,Designer items,No,11,2,Yes
28,Male,Medium,Groceries,No,1,15,Yes
26,Male,Low,Car,Yes,14,11,Yes
50,Male,Medium,Electronics,No,12,13,Yes
25,Female,Medium,Designer items,Yes,7,11,No
18,Male,Medium,Beauty Products,Yes,10,7,Yes
59,Female,High,Car,No,29,18,No
28,Male,Low,Beauty Products,No,6,10,No
48,Male,High,Beauty Products,Yes,16,0,Yes
49,Male,Low,Groceries,Yes,25,7,Yes
40,Female,Medium,Car,No,23,5,Yes
39,Female,Medium,Car,Yes,17,5,Yes
54,Female,Medium,Beauty Products,Yes,12,18,Yes
25,Male,High,Beauty Products,No,8,16,No
52,Female,High,Car,Yes,18,10,Yes
41,Male,Medium,Car,Yes,16,18,No
19,Male,Low,Car,Yes,30,7,Yes
36,Female,Medium,Designer items,Yes,6,16,Yes
23,Male,Low,Groceries,Yes,18,5,Yes
45,Female,Medium,Designer items,Yes,1,5,Yes
54,Male,High,Designer items,Yes,18,19,Yes
21,Male,Low,Designer items,Yes,21,16,Yes
53,Male,Medium,Groceries,Yes,25,12,Yes
49,Male,Medium,Groceries,Yes,16,8,Yes
53,Female,High,Designer items,No,22,13,Yes
36,Male,Medium,Electronics,Yes,25,2,Yes
57,Female,Low,Designer items,Yes,23,0,No
59,Female,Medium,Groceries,No,17,15,Yes
57,Female,Medium,Groceries,Yes,0,11,No
25,Male,Low,Designer items,Yes,23,15,No
21,Female,Medium,Designer items,Yes,5,11,No
44,Male,High,Beauty Products,Yes,8,14,No
33,Male,Medium,Designer items,Yes,23,11,Yes
48,Male,Medium,Designer items,Yes,23,13,No
42,Female,Low,Car,Yes,30,1,No
20,Male,Medium,Designer items,Yes,25,9,Yes
26,Female,Medium,Car,Yes,25,19,Yes
57,Male,High,Electronics,Yes,9,18,Yes
20,Female,Low,Car,Yes,23,4,No
20,Female,High,Car,Yes,25,15,No
32,Male,Medium,Groceries,Yes,2,11,Yes
58,Female,Medium,Designer items,Yes,20,11,No
43,Female,High,Beauty Products,Yes,14,1,Yes
40,Male,Medium,Car,Yes,30,17,No
37,Male,Low,Beauty Products,Yes,11,3,Yes
40,Female,Low,Beauty Products,Yes,15,15,Yes
18,Male,Medium,Beauty Products,Yes,21,1,Yes
47,Female,Medium,Groceries,No,2,19,Yes
39,Male,High,Electronics,Yes,20,0,Yes
55,Male,High,Car,Yes,28,14,Yes
32,Male,Low,Car,No,13,4,No
23,Female,High,Electronics,No,16,10,No
40,Female,High,Designer items,No,3,17,Yes
38,Female,High,Electronics,Yes,27,2,Yes
39,Male,Medium,Beauty Products,No,7,2,No
57,Female,Medium,Beauty Products,Yes,17,9,Yes
42,Male,High,Beauty Products,Yes,19,16,Yes
25,Male,Low,Car,No,22,10,Yes
22,Male,Low,Car,No,25,12,Yes
54,Female,Low,Groceries,Yes,23,12,No
55,Male,High,Groceries,Yes,28,4,Yes
26,Male,Medium,Car,No,26,15,Yes
19,Female,High,Designer items,No,0,7,Yes
47,Male,High,Beauty Products,No,10,11,No
29,Male,High,Groceries,No,6,12,Yes
25,Female,Low,Beauty Products,Yes,30,8,Yes
56,Male,High,Groceries,No,30,14,Yes
51,Male,Low,Designer items,Yes,22,19,No
42,Male,High,Groceries,Yes,11,0,No
39,Male,High,Beauty Products,Yes,7,4,Yes
18,Male,Low,Electronics,No,0,9,Yes
59,Male,High,Car,Yes,20,14,Yes
34,Male,High,Car,Yes,21,5,Yes
52,Male,Low,Beauty Products,No,12,15,Yes
25,Female,High,Beauty Products,No,29,14,Yes
34,Female,Low,Beauty Products,No,16,12,Yes
34,Male,Medium,Designer items,Yes,5,16,Yes
31,Male,Medium,Car,Yes,12,5,Yes
52,Male,Medium,Electronics,Yes,13,13,Yes
25,Male,Low,Electronics,Yes,28,14,Yes
44,Male,High,Electronics,Yes,12,16,No
48,Female,Medium,Groceries,Yes,20,2,Yes
23,Male,Medium,Car,No,4,16,No
40,Male,Medium,Beauty Products,No,24,1,Yes
43,Female,High,Groceries,Yes,14,4,Yes
43,Female,High,Groceries,No,19,5,Yes
23,Male,Low,Car,No,26,17,Yes
35,Female,Low,Electronics,No,3,16,Yes
31,Male,Medium,Groceries,Yes,13,12,No
24,Female,Low,Electronics,Yes,11,14,Yes
36,Female,Medium,Electronics,Yes,30,10,No
52,Female,High,Electronics,Yes,16,2,Yes
36,Male,Medium,Beauty Products,Yes,19,3,No
52,Male,Medium,Beauty Products,No,25,15,Yes
57,Female,Low,Car,Yes,23,16,No
24,Female,High,Car,Yes,10,17,No
18,Female,Medium,Designer items,Yes,2,3,No
30,Male,Medium,Electronics,Yes,5,13,Yes
54,Male,High,Car,Yes,15,14,Yes
21,Male,High,Groceries,No,7,15,Yes
45,Male,Low,Beauty Products,Yes,15,3,Yes
43,Male,Low,Car,Yes,27,12,No
19,Female,Low,Designer items,No,30,2,No
25,Female,Medium,Groceries,Yes,23,14,Yes
48,Female,High,Car,Yes,8,6,Yes
19,Male,Medium,Beauty Products,Yes,7,6,Yes
56,Female,High,Electronics,No,9,15,Yes
52,Male,High,Electronics,Yes,29,9,Yes
55,Male,Medium,Designer items,Yes,17,17,Yes
22,Male,Low,Beauty Products,No,20,6,Yes
51,Female,Medium,Electronics,Yes,10,12,No
40,Female,High,Designer items,Yes,4,5,Yes
21,Male,Medium,Groceries,Yes,28,5,Yes
49,Male,Low,Designer items,No,9,17,No
32,Male,Medium,Car,Yes,7,8,No
54,Female,Medium,Beauty Products,Yes,9,19,Yes
23,Female,High,Car,No,15,2,No
59,Female,Medium,Groceries,No,10,10,No
34,Female,High,Car,Yes,3,3,No
34,Male,Low,Designer items,Yes,8,18,No
22,Female,Low,Car,Yes,21,5,No
52,Male,Low,Car,No,21,0,No
37,Female,Medium,Designer items,Yes,21,15,Yes
28,Female,Low,Beauty Products,Yes,12,9,Yes
20,Male,Medium,Designer items,No,8,11,No
40,Female,High,Beauty Products,Yes,13,0,Yes
35,Male,High,Groceries,Yes,16,8,Yes
26,Male,Low,Groceries,Yes,22,9,Yes
36,Male,Medium,Car,No,28,14,Yes
22,Female,High,Groceries,No,14,19,Yes
40,Female,Low,Beauty Products,Yes,29,1,No
42,Male,Medium,Beauty Products,Yes,9,13,Yes
59,Female,High,Groceries,Yes,24,13,Yes
47,Male,Medium,Car,No,22,8,Yes
42,Male,High,Car,No,13,2,No
51,Male,Low,Electronics,Yes,9,2,No
28,Female,Medium,Groceries,Yes,10,12,Yes
24,Male,High,Car,Yes,22,16,Yes
19,Female,High,Electronics,Yes,11,9,Yes
35,Female,Medium,Beauty Products,Yes,21,10,Yes
33,Male,Low,Electronics,Yes,16,18,No
35,Female,Low,Designer items,Yes,2,15,No
23,Female,High,Car,No,24,11,No
59,Male,Medium,Designer items,No,11,12,No
21,Male,Low,Designer items,Yes,6,1,No
43,Female,Low,Electronics,Yes,26,14,No
25,Male,Low,Car,No,6,14,No
57,Male,High,Groceries,Yes,27,11,No
30,Male,Medium,Beauty Products,No,29,10,Yes
34,Female,High,Beauty Products,No,30,16,Yes
53,Male,High,Designer items,No,20,7,Yes
22,Male,Low,Groceries,Yes,25,15,Yes
53,Male,Low,Groceries,No,27,14,Yes
29,Female,Low,Car,No,4,15,No
31,Male,Medium,Beauty Products,Yes,9,6,No
54,Male,Low,Beauty Products,No,28,2,Yes
32,Male,Low,Designer items,Yes,3,14,No
36,Male,Medium,Groceries,No,12,9,Yes
38,Female,Medium,Electronics,Yes,4,19,Yes
46,Male,Medium,Groceries,No,19,5,Yes
53,Male,Medium,Beauty Products,Yes,1,15,Yes
35,Female,High,Electronics,No,4,3,No
47,Male,High,Car,No,12,18,Yes
40,Female,High,Beauty Products,Yes,1,12,No
46,Male,High,Beauty Products,No,3,19,Yes
53,Female,High,Groceries,Yes,8,6,Yes
36,Male,Medium,Car,No,5,5,No
32,Female,Medium,Electronics,No,24,19,Yes
26,Male,High,Electronics,No,3,17,No
35,Female,Medium,Groceries,Yes,4,19,No
40,Male,High,Designer items,No,29,10,Yes
54,Female,Low,Designer items,No,21,3,No
46,Female,High,Groceries,Yes,11,1,Yes
30,Female,Medium,Beauty Products,Yes,9,8,Yes
59,Female,High,Beauty Products,Yes,30,6,Yes
21,Female,High,Designer items,No,18,9,Yes
47,Male,Medium,Car,Yes,30,2,No
38,Male,High,Groceries,No,28,18,Yes
48,Male,Low,Electronics,No,20,1,No
27,Male,Low,Beauty Products,Yes,1,1,Yes
41,Female,High,Electronics,Yes,16,15,Yes
33,Male,Low,Designer items,No,13,6,No
48,Male,Medium,Groceries,Yes,10,0,No
28,Male,Medium,Beauty Products,Yes,22,3,No
24,Female,Low,Designer items,Yes,25,14,Yes
29,Male,Low,Groceries,Yes,30,16,Yes
50,Female,Low,Car,No,10,0,Yes
45,Female,High,Electronics,No,20,9,Yes
24,Male,Low,Groceries,No,1,9,Yes
41,Male,High,Car,No,3,11,No
36,Male,Medium,Beauty Products,Yes,25,10,No
57,Male,High,Designer items,Yes,17,10,Yes
28,Female,High,Designer items,Yes,12,2,Yes
29,Male,Medium,Designer items,No,2,9,No
44,Male,Medium,Electronics,No,16,1,Yes
33,Female,Medium,Groceries,No,1,19,Yes
55,Male,Medium,Electronics,Yes,27,9,Yes
59,Female,High,Groceries,Yes,7,0,No
30,Male,Medium,Designer items,No,23,8,Yes
59,Female,High,Electronics,No,14,4,Yes
33,Male,Medium,Electronics,Yes,12,19,Yes
44,Female,High,Car,Yes,8,15,Yes
51,Female,Medium,Beauty Products,Yes,25,1,No
29,Female,Medium,Beauty Products,Yes,7,8,Yes
29,Male,High,Electronics,Yes,25,8,Yes
27,Male,Medium,Groceries,No,24,1,Yes
37,Female,Medium,Car,Yes,6,1,No
18,Male,Low,Designer items,Yes,18,3,No
41,Female,Medium,Car,No,21,1,No
48,Female,High,Car,No,24,13,Yes
19,Male,Medium,Designer items,Yes,28,14,Yes
29,Female,Low,Groceries,Yes,4,19,Yes
56,Female,High,Beauty Products,Yes,23,9,Yes
31,Male,Low,Beauty Products,No,4,17,Yes
41,Male,High,Electronics,No,13,1,No
29,Male,Low,Car,Yes,21,5,No
53,Female,Medium,Groceries,Yes,12,3,Yes
39,Female,Low,Groceries,No,13,15,Yes
53,Female,High,Electronics,No,23,0,No
53,Male,Low,Groceries,Yes,19,17,Yes
55,Female,Low,Car,No,2,12,No
33,Male,Low,Car,No,26,4,No
21,Male,Medium,Beauty Products,No,20,7,No
31,Male,Low,Car,Yes,6,13,Yes
23,Female,Low,Beauty Products,Yes,11,15,Yes
34,Male,Low,Electronics,Yes,12,13,No
24,Female,High,Electronics,No,13,14,Yes
34,Female,Low,Electronics,No,8,14,Yes
51,Male,High,Designer items,Yes,4,12,Yes
44,Male,Low,Beauty Products,No,19,7,No
31,Male,Low,Car,No,14,10,Yes
50,Female,Low,Designer items,No,20,2,Yes
34,Female,Low,Designer items,No,27,18,No
40,Male,Medium,Designer items,No,7,12,Yes
37,Male,Medium,Electronics,No,2,4,Yes
26,Female,Low,Designer items,No,28,5,No
42,Male,Low,Electronics,No,30,1,Yes
22,Female,Medium,Designer items,Yes,27,7,No
18,Male,Low,Groceries,No,19,11,Yes
40,Female,Medium,Designer items,Yes,10,6,Yes
41,Female,Low,Groceries,Yes,10,15,Yes
52,Male,High,Electronics,Yes,19,13,Yes
20,Female,Low,Beauty Products,Yes,0,14,Yes
18,Male,Low,Designer items,Yes,16,1,Yes
46,Male,Low,Groceries,Yes,19,5,Yes
25,Female,Low,Beauty Products,Yes,28,15,Yes
50,Female,High,Groceries,Yes,2,2,No
22,Female,Low,Groceries,No,26,11,Yes
29,Female,Medium,Beauty Products,No,19,12,No
37,Female,Medium,Designer items,No,8,6,Yes
21,Male,Low,Electronics,No,18,18,No
55,Male,Medium,Car,No,26,12,No
30,Female,Low,Car,No,12,19,No
39,Female,Medium,Designer items,Yes,10,18,No
25,Male,Medium,Groceries,Yes,19,7,Yes
59,Male,Low,Car,Yes,25,15,No
43,Female,Medium,Groceries,No,22,10,Yes
30,Female,Medium,Groceries,No,27,8,No
37,Female,High,Beauty Products,Yes,23,18,Yes
56,Male,High,Car,No,18,11,No
32,Female,Medium,Designer items,Yes,30,13,Yes
28,Female,High,Electronics,Yes,25,9,Yes
44,Male,High,Electronics,No,10,5,No
51,Male,High,Electronics,Yes,10,18,Yes
23,Female,High,Electronics,No,13,19,Yes
55,Female,Low,Beauty Products,No,16,9,Yes
45,Female,High,Beauty Products,Yes,0,2,No
57,Female,Medium,Designer items,No,7,19,Yes
24,Male,Low,Beauty Products,Yes,10,6,Yes
21,Female,Medium,Car,Yes,24,11,Yes
43,Female,Medium,Car,Yes,5,13,No
29,Male,Medium,Car,Yes,10,18,Yes
54,Male,Medium,Beauty Products,No,13,15,No
30,Female,Low,Designer items,Yes,24,19,Yes
21,Female,Low,Electronics,Yes,10,16,No
24,Male,Medium,Electronics,No,13,10,No
45,Female,Medium,Designer items,No,21,8,Yes
40,Female,Medium,Designer items,Yes,12,17,Yes
45,Female,Medium,Car,Yes,10,14,No
43,Female,Medium,Electronics,Yes,24,18,Yes
50,Female,High,Beauty Products,Yes,3,13,Yes
31,Female,Medium,Electronics,Yes,2,16,Yes
20,Male,High,Electronics,No,15,13,Yes
47,Female,Medium,Designer items,Yes,19,12,Yes
32,Male,Medium,Groceries,No,13,18,Yes
55,Female,Medium,Car,No,9,14,No
55,Male,Medium,Car,Yes,22,9,No
24,Male,Medium,Groceries,No,21,16,Yes
35,Male,Medium,Car,No,16,8,No
27,Male,High,Car,Yes,9,6,No
55,Male,High,Designer items,No,26,19,Yes
50,Male,Low,Groceries,No,0,11,Yes
51,Male,Medium,Car,Yes,3,16,No
21,Male,Low,Designer items,Yes,10,3,Yes
18,Male,Low,Electronics,No,6,17,Yes
26,Male,Medium,Designer items,No,28,2,No
25,Male,High,Electronics,Yes,28,18,Yes
53,Male,Low,Designer items,Yes,17,19,No
44,Female,Medium,Electronics,Yes,13,17,Yes
45,Female,Medium,Groceries,Yes,27,15,Yes
52,Female,Low,Electronics,Yes,14,3,Yes
54,Male,Low,Electronics,Yes,16,6,Yes
43,Female,High,Beauty Products,Yes,15,6,No
58,Female,High,Electronics,Yes,3,10,No
19,Male,Low,Beauty Products,Yes,11,11,No
47,Male,Medium,Car,No,3,17,No
43,Female,High,Groceries,No,20,6,Yes
18,Female,Low,Groceries,Yes,30,12,Yes
23,Male,Medium,Electronics,Yes,5,11,No
25,Female,High,Beauty Products,Yes,23,18,Yes
54,Female,High,Groceries,Yes,17,4,Yes
47,Male,High,Designer items,No,24,9,Yes
50,Male,High,Groceries,No,9,4,No
29,Male,High,Designer items,No,21,6,Yes
26,Male,High,Electronics,Yes,21,11,Yes
46,Female,Low,Car,No,0,10,No
32,Female,High,Designer items,Yes,1,19,Yes
56,Male,Low,Beauty Products,Yes,20,11,Yes
35,Male,Medium,Designer items,No,2,6,Yes
35,Male,Medium,Designer items,Yes,11,5,No
54,Male,High,Designer items,No,25,0,No
48,Male,Medium,Electronics,Yes,25,10,Yes
21,Female,High,Beauty Products,Yes,26,17,Yes
21,Female,Medium,Beauty Products,Yes,16,1,No
46,Female,High,Car,Yes,23,1,No
23,Male,Low,Car,No,9,15,Yes
48,Male,Low,Designer items,No,13,6,No
45,Female,Medium,Groceries,Yes,27,18,Yes
26,Female,High,Designer items,Yes,25,12,Yes
39,Female,High,Beauty Products,Yes,4,4,Yes
59,Female,High,Car,No,20,9,No
56,Female,High,Car,Yes,25,14,Yes
24,Male,High,Car,Yes,28,14,No
20,Male,Low,Car,Yes,18,9,No
45,Male,Medium,Beauty Products,Yes,28,14,Yes
52,Male,Medium,Beauty Products,No,5,11,Yes
55,Male,Low,Car,Yes,12,18,No
20,Female,Medium,Electronics,Yes,7,7,No
37,Male,High,Car,Yes,14,3,No
38,Female,Low,Beauty Products,No,2,12,Yes
25,Female,Medium,Car,No,22,15,No
30,Male,Medium,Electronics,Yes,2,15,Yes
26,Female,Medium,Groceries,Yes,27,13,Yes
30,Male,Low,Designer items,Yes,20,6,Yes
32,Male,High,Beauty Products,No,6,5,Yes
51,Male,High,Car,Yes,8,16,No
54,Female,Medium,Groceries,No,11,0,No
27,Female,High,Designer items,Yes,10,15,Yes
25,Male,Low,Groceries,Yes,23,16,Yes
42,Female,Medium,Designer items,No,17,11,No
42,Male,High,Groceries,Yes,16,13,Yes
31,Male,Medium,Beauty Products,Yes,8,3,No
40,Female,High,Beauty Products,Yes,10,5,Yes
22,Male,Low,Beauty Products,Yes,10,17,Yes
30,Male,Low,Designer items,No,10,13,No
45,Male,High,Electronics,Yes,17,18,Yes
44,Female,Medium,Beauty Products,Yes,14,8,No
57,Female,Low,Beauty Products,Yes,19,0,No
21,Male,Low,Car,Yes,13,1,Yes
20,Female,Low,Car,Yes,25,7,No
23,Female,High,Beauty Products,No,15,15,No
56,Male,High,Beauty Products,No,29,12,Yes
30,Female,High,Electronics,No,4,19,No
35,Female,High,Car,No,14,17,No
19,Female,Low,Beauty Products,Yes,9,12,Yes
29,Male,High,Groceries,No,14,12,Yes
28,Male,High,Designer items,No,18,2,Yes
56,Male,High,Groceries,No,20,13,Yes
31,Female,Low,Beauty Products,Yes,21,12,Yes
41,Male,Medium,Groceries,Yes,8,0,Yes
39,Male,Medium,Groceries,Yes,22,18,Yes
35,Female,Low,Car,Yes,11,0,No
36,Male,Low,Car,Yes,27,19,No
54,Female,Medium,Car,Yes,25,2,No
51,Male,Medium,Electronics,Yes,30,2,Yes
57,Male,High,Car,Yes,15,5,Yes
30,Female,Medium,Electronics,Yes,29,15,Yes
45,Female,Low,Groceries,Yes,15,2,No
25,Male,High,Beauty Products,No,11,7,Yes
38,Male,Low,Electronics,Yes,24,8,Yes
18,Female,Low,Groceries,Yes,5,18,Yes
40,Female,Medium,Car,No,10,10,Yes
40,Female,High,Groceries,No,29,12,Yes
35,Male,Low,Groceries,Yes,22,14,Yes
50,Male,Medium,Car,No,20,6,No
40,Female,High,Beauty Products,No,26,12,Yes
35,Female,Medium,Designer items,No,23,18,No
57,Female,High,Designer items,Yes,18,9,Yes
24,Female,High,Car,No,17,15,Yes
37,Female,Medium,Designer items,No,26,5,Yes
44,Male,High,Groceries,Yes,8,12,Yes
48,Female,Low,Designer items,No,20,7,No
30,Male,Medium,Groceries,No,16,19,Yes
54,Female,High,Electronics,Yes,21,16,Yes
45,Male,High,Beauty Products,No,8,1,Yes
42,Female,Medium,Designer items,No,25,17,Yes
58,Female,Low,Electronics,Yes,5,10,Yes
55,Male,Medium,Designer items,No,5,12,Yes
28,Female,Low,Groceries,No,13,1,Yes
57,Male,Low,Electronics,No,2,2,No
50,Female,Low,Beauty Products,No,23,18,Yes
35,Male,Medium,Beauty Products,No,16,19,Yes
41,Male,High,Groceries,No,12,2,Yes
18,Female,Medium,Groceries,No,3,12,Yes
51,Female,High,Electronics,No,24,15,Yes
51,Male,High,Beauty Products,Yes,28,18,Yes
40,Female,Medium,Electronics,Yes,18,15,Yes
26,Male,High,Groceries,Yes,0,9,Yes
36,Female,Low,Beauty Products,Yes,0,1,Yes
33,Male,High,Designer items,No,11,7,Yes
35,Female,High,Designer items,Yes,1,12,Yes
23,Female,Medium,Car,Yes,20,5,Yes
49,Male,Medium,Electronics,No,8,15,Yes
56,Male,High,Beauty Products,No,30,9,No
27,Male,Low,Designer items,Yes,29,19,No
35,Male,High,Beauty Products,Yes,27,19,No
26,Female,Low,Designer items,No,30,14,No
21,Male,Medium,Beauty Products,No,30,7,Yes
26,Female,Low,Car,No,12,8,No
43,Female,Low,Designer items,No,3,16,Yes
33,Male,Medium,Car,No,14,2,No
22,Female,Low,Groceries,No,22,4,Yes
37,Male,High,Groceries,Yes,14,17,No
19,Male,Medium,Groceries,No,28,12,Yes
21,Male,Medium,Car,Yes,9,12,No
27,Male,High,Designer items,Yes,28,8,Yes
25,Female,High,Electronics,Yes,2,15,Yes
26,Male,Low,Beauty Products,Yes,29,10,Yes
52,Male,Medium,Designer items,Yes,4,9,No
30,Male,Medium,Beauty Products,No,3,12,Yes
29,Female,Medium,Designer items,No,4,9,No
26,Female,Medium,Electronics,Yes,19,6,Yes
19,Male,Low,Designer items,No,21,6,No
57,Female,High,Electronics,Yes,6,13,Yes
43,Female,Low,Electronics,No,18,4,Yes
48,Female,Medium,Designer items,No,24,17,No
37,Male,Medium,Designer items,Yes,11,16,Yes
19,Male,Medium,Electronics,Yes,24,12,Yes
56,Female,High,Electronics,No,27,9,Yes
23,Female,Low,Car,Yes,2,2,No
35,Female,Medium,Car,Yes,10,19,Yes
22,Male,Medium,Beauty Products,No,18,18,Yes
33,Female,High,Beauty Products,Yes,23,8,Yes
21,Female,High,Car,Yes,14,11,Yes
52,Male,High,Beauty Products,No,22,13,Yes
36,Male,Medium,Designer items,No,5,3,Yes
24,Male,High,Groceries,No,29,18,Yes
42,Male,Medium,Designer items,Yes,15,14,Yes
57,Female,High,Car,No,18,7,Yes
35,Male,Low,Car,No,27,15,No
36,Female,Low,Car,No,9,16,Yes
30,Male,High,Groceries,Yes,6,9,Yes
51,Male,High,Electronics,Yes,3,5,No
41,Male,High,Designer items,No,17,5,Yes
46,Female,Low,Beauty Products,No,29,16,Yes
41,Female,High,Groceries,Yes,10,18,Yes
51,Female,High,Beauty Products,Yes,27,2,Yes
28,Female,Low,Electronics,Yes,5,13,No
43,Female,Medium,Designer items,Yes,15,6,Yes
47,Male,Medium,Groceries,Yes,26,7,Yes
37,Female,Low,Designer items,Yes,15,6,No
26,Male,Medium,Groceries,No,12,0,No
46,Male,Low,Designer items,No,30,7,No
21,Female,Low,Designer items,No,2,2,No
57,Male,High,Beauty Products,Yes,6,0,Yes
44,Male,Medium,Groceries,Yes,15,5,Yes
24,Female,Medium,Car,No,11,8,No
28,Female,High,Beauty Products,Yes,9,0,Yes
53,Male,Medium,Electronics,No,4,8,Yes
34,Male,Low,Designer items,Yes,2,15,No
22,Male,Low,Electronics,Yes,15,2,Yes
52,Female,Low,Beauty Products,Yes,19,13,No
48,Female,Medium,Car,Yes,30,16,No
41,Female,High,Groceries,No,19,17,Yes
31,Female,Medium,Designer items,Yes,17,14,Yes
32,Female,Medium,Groceries,Yes,5,14,Yes
53,Male,Medium,Designer items,Yes,22,7,No
32,Male,Low,Electronics,Yes,2,14,Yes
30,Male,High,Groceries,Yes,8,1,Yes
41,Male,Medium,Car,No,7,19,No
30,Male,Low,Beauty Products,Yes,0,1,Yes
32,Female,Low,Groceries,Yes,11,13,Yes
46,Female,High,Electronics,Yes,1,17,Yes
24,Male,Low,Beauty Products,Yes,28,5,Yes
31,Male,Low,Beauty Products,Yes,7,1,Yes
34,Female,Medium,Electronics,Yes,4,13,No
42,Female,High,Beauty Products,Yes,23,19,Yes
38,Male,Low,Designer items,No,28,2,No
54,Male,Low,Electronics,Yes,15,17,No
34,Female,Low,Beauty Products,Yes,15,1,Yes
21,Male,Low,Car,Yes,20,6,Yes
51,Female,Medium,Electronics,Yes,29,5,Yes
34,Male,Medium,Beauty Products,No,6,4,No
22,Female,Medium,Designer items,Yes,19,15,Yes
58,Female,High,Car,No,4,7,No
26,Female,High,Electronics,No,4,9,Yes
19,Female,Low,Designer items,Yes,8,10,No
53,Female,High,Designer items,Yes,21,1,Yes
46,Male,Medium,Groceries,No,5,13,No
50,Female,Medium,Car,Yes,17,6,Yes
18,Female,Low,Car,Yes,30,0,Yes
18,Female,Low,Car,No,23,3,No
21,Male,Low,Electronics,Yes,28,17,Yes
44,Male,High,Designer items,No,10,0,Yes
45,Male,Medium,Car,Yes,9,8,No
53,Female,Medium,Beauty Products,No,27,5,Yes
33,Female,Medium,Car,No,1,17,No
59,Female,Medium,Designer items,Yes,23,16,No
30,Male,Medium,Car,Yes,23,17,No
30,Male,Low,Groceries,Yes,16,4,Yes
56,Female,High,Beauty Products,Yes,28,9,Yes
34,Female,High,Car,Yes,14,17,Yes
40,Male,Medium,Beauty Products,Yes,21,18,Yes
47,Male,Low,Car,No,25,1,No
21,Male,Low,Car,No,2,6,No
35,Male,Medium,Car,Yes,9,6,No
57,Male,High,Designer items,Yes,5,0,Yes
21,Male,Low,Groceries,Yes,13,16,Yes
46,Male,High,Groceries,Yes,20,13,Yes
26,Male,Medium,Groceries,Yes,26,14,Yes
29,Female,Medium,Beauty Products,No,9,18,Yes
23,Female,Low,Beauty Products,Yes,19,5,Yes
25,Female,High,Electronics,No,0,16,Yes
41,Female,Medium,Groceries,Yes,14,6,Yes
36,Female,Low,Electronics,Yes,21,2,Yes
47,Female,High,Designer items,Yes,28,10,Yes
37,Male,Medium,Electronics,Yes,29,18,Yes
58,Male,Medium,Car,Yes,9,1,No
18,Male,Medium,Car,No,30,15,Yes
35,Male,Medium,Designer items,Yes,22,16,No
55,Female,Medium,Electronics,Yes,13,14,Yes
39,Female,High,Beauty Products,Yes,2,18,Yes
51,Male,Low,Designer items,Yes,2,17,No
18,Male,High,Electronics,Yes,19,5,Yes
54,Male,Medium,Beauty Products,No,0,18,No
18,Male,Low,Groceries,No,26,15,Yes
57,Female,High,Groceries,Yes,25,15,Yes
45,Male,High,Designer items,Yes,0,3,Yes
27,Female,Low,Designer items,Yes,10,16,Yes
